utility,model,regime,size,rep,RelL2,beta_star
smooth,Convex only,not-perturbed,20,14,0.219911,
smooth,Additive,not-perturbed,20,14,0.184821,
smooth,Convex only,not-perturbed,20,15,0.208538,
smooth,Smooth,not-perturbed,20,10,0.119293,7.812500
smooth,Additive,not-perturbed,20,15,0.188547,
smooth,Additive+Smooth,not-perturbed,20,13,0.112972,11.718750
smooth,Smooth,not-perturbed,20,11,0.133216,7.812500
smooth,Convex only,not-perturbed,20,16,0.226712,
smooth,Additive+Smooth,not-perturbed,20,14,0.110216,10.742188
smooth,Additive,not-perturbed,20,16,0.187498,
smooth,Convex only,not-perturbed,20,17,0.214419,
smooth,Smooth,not-perturbed,20,12,0.104774,7.812500
smooth,Additive+Smooth,not-perturbed,20,15,0.130269,14.648438
smooth,Additive,not-perturbed,20,17,0.188912,
smooth,Additive+Smooth,not-perturbed,20,16,0.106250,9.765625
smooth,Convex only,not-perturbed,20,18,0.209314,
smooth,Additive,not-perturbed,20,18,0.187044,
smooth,Smooth,not-perturbed,20,13,0.132252,7.812500
smooth,Convex only,not-perturbed,20,19,0.206576,
smooth,Smooth,not-perturbed,20,14,0.125014,7.812500
smooth,Additive+Smooth,not-perturbed,20,17,0.142952,18.554688
smooth,Additive,not-perturbed,20,19,0.186570,
smooth,Additive+Smooth,not-perturbed,20,18,0.101903,9.765625
smooth,Convex only,perturbed,20,0,0.224779,
smooth,Additive,perturbed,20,0,0.190656,
smooth,Smooth,not-perturbed,20,15,0.112864,7.812500
smooth,Convex only,perturbed,20,1,0.211582,
smooth,Additive+Smooth,not-perturbed,20,19,0.108958,10.742188
smooth,Additive,perturbed,20,1,0.209211,
smooth,Smooth,not-perturbed,20,16,0.116263,7.812500
smooth,Additive+Smooth,perturbed,20,0,0.109256,10.742188
smooth,Convex only,perturbed,20,2,0.217495,
smooth,Additive,perturbed,20,2,0.197670,
smooth,Smooth,not-perturbed,20,17,0.106493,7.812500
smooth,Additive+Smooth,perturbed,20,1,0.126238,12.695312
smooth,Convex only,perturbed,20,3,0.231817,
smooth,Smooth,not-perturbed,20,18,0.095887,7.812500
smooth,Additive,perturbed,20,3,0.212321,
smooth,Convex only,perturbed,20,4,0.257275,
smooth,Additive+Smooth,perturbed,20,2,0.130555,14.648438
smooth,Smooth,not-perturbed,20,19,0.096810,7.812500
smooth,Additive,perturbed,20,4,0.203982,
smooth,Convex only,perturbed,20,5,0.225197,
smooth,Additive+Smooth,perturbed,20,3,0.131798,11.718750
smooth,Additive,perturbed,20,5,0.193210,
smooth,Smooth,perturbed,20,0,0.143760,11.718750
smooth,Additive+Smooth,perturbed,20,4,0.112007,9.765625
smooth,Convex only,perturbed,20,6,0.212385,
smooth,Smooth,perturbed,20,1,0.131209,7.812500
smooth,Additive,perturbed,20,6,0.191922,
smooth,Convex only,perturbed,20,7,0.229071,
smooth,Smooth,perturbed,20,2,0.115264,7.812500
smooth,Additive,perturbed,20,7,0.193745,
smooth,Additive+Smooth,perturbed,20,5,0.171381,59.570312
smooth,Additive+Smooth,perturbed,20,6,0.112720,11.718750
smooth,Convex only,perturbed,20,8,0.239619,
smooth,Smooth,perturbed,20,3,0.144944,7.812500
smooth,Additive,perturbed,20,8,0.201911,
smooth,Convex only,perturbed,20,9,0.209309,
smooth,Additive+Smooth,perturbed,20,7,0.135133,15.625000
smooth,Additive,perturbed,20,9,0.184874,
smooth,Smooth,perturbed,20,4,0.119018,7.812500
smooth,Convex only,perturbed,20,10,0.226018,
smooth,Smooth,perturbed,20,5,0.123920,7.812500
smooth,Additive+Smooth,perturbed,20,8,0.173378,41.015625
smooth,Additive,perturbed,20,10,0.187699,
smooth,Convex only,perturbed,20,11,0.215744,
smooth,Smooth,perturbed,20,6,0.130138,9.765625
smooth,Additive+Smooth,perturbed,20,9,0.142621,22.460938
smooth,Additive,perturbed,20,11,0.197997,
smooth,Smooth,perturbed,20,7,0.147255,9.765625
smooth,Convex only,perturbed,20,12,0.202495,
smooth,Additive+Smooth,perturbed,20,10,0.145728,21.484375
smooth,Additive,perturbed,20,12,0.181738,
smooth,Smooth,perturbed,20,8,0.158319,9.765625
smooth,Convex only,perturbed,20,13,0.217074,
smooth,Additive+Smooth,perturbed,20,11,0.159089,29.296875
smooth,Additive,perturbed,20,13,0.190392,
smooth,Additive+Smooth,perturbed,20,12,0.131655,17.578125
smooth,Convex only,perturbed,20,14,0.224228,
smooth,Additive,perturbed,20,14,0.187886,
smooth,Smooth,perturbed,20,9,0.105414,7.812500
smooth,Additive+Smooth,perturbed,20,13,0.153977,25.390625
smooth,Convex only,perturbed,20,15,0.213825,
smooth,Smooth,perturbed,20,10,0.142189,9.765625
smooth,Additive,perturbed,20,15,0.193573,
smooth,Convex only,perturbed,20,16,0.222000,
smooth,Smooth,perturbed,20,11,0.135837,7.812500
smooth,Additive+Smooth,perturbed,20,14,0.118084,11.718750
smooth,Additive,perturbed,20,16,0.193504,
smooth,Additive+Smooth,perturbed,20,15,0.098817,8.789062
smooth,Convex only,perturbed,20,17,0.211499,
smooth,Smooth,perturbed,20,12,0.115828,7.812500
smooth,Additive,perturbed,20,17,0.192684,
smooth,Convex only,perturbed,20,18,0.208365,
smooth,Additive+Smooth,perturbed,20,16,0.177954,113.281250
smooth,Additive,perturbed,20,18,0.189209,
smooth,Smooth,perturbed,20,13,0.140315,7.812500
smooth,Convex only,perturbed,20,19,0.209563,
smooth,Smooth,perturbed,20,14,0.120468,7.812500
smooth,Additive+Smooth,perturbed,20,17,0.177988,57.617188
smooth,Additive,perturbed,20,19,0.189957,
nonsmooth,Convex only,not-perturbed,20,0,0.545133,
smooth,Additive+Smooth,perturbed,20,18,0.163154,40.039062
smooth,Smooth,perturbed,20,15,0.113502,7.812500
nonsmooth,Additive,not-perturbed,20,0,0.593541,
nonsmooth,Convex only,not-perturbed,20,1,0.607303,
smooth,Additive+Smooth,perturbed,20,19,0.165752,42.968750
nonsmooth,Additive,not-perturbed,20,1,0.676487,
smooth,Smooth,perturbed,20,16,0.119923,7.812500
nonsmooth,Convex only,not-perturbed,20,2,0.456510,
nonsmooth,Additive+Smooth,not-perturbed,20,0,0.572236,13.671875
smooth,Smooth,perturbed,20,17,0.115981,7.812500
nonsmooth,Additive,not-perturbed,20,2,0.654024,
nonsmooth,Convex only,not-perturbed,20,3,0.499939,
nonsmooth,Additive+Smooth,not-perturbed,20,1,0.627823,0.976562
nonsmooth,Additive,not-perturbed,20,3,0.713571,
smooth,Smooth,perturbed,20,18,0.100679,7.812500
nonsmooth,Additive+Smooth,not-perturbed,20,2,0.517356,0.976562
nonsmooth,Convex only,not-perturbed,20,4,0.492958,
smooth,Smooth,perturbed,20,19,0.097183,7.812500
nonsmooth,Additive,not-perturbed,20,4,0.534822,
nonsmooth,Additive+Smooth,not-perturbed,20,3,0.572763,0.976562
nonsmooth,Convex only,not-perturbed,20,5,0.546699,
nonsmooth,Additive,not-perturbed,20,5,0.689408,
nonsmooth,Smooth,not-perturbed,20,0,0.439354,5.859375
nonsmooth,Convex only,not-perturbed,20,6,0.439095,
nonsmooth,Additive+Smooth,not-perturbed,20,4,0.490240,3.906250
nonsmooth,Additive,not-perturbed,20,6,0.776211,
nonsmooth,Additive+Smooth,not-perturbed,20,5,0.552270,0.976562
nonsmooth,Convex only,not-perturbed,20,7,0.358237,
nonsmooth,Additive,not-perturbed,20,7,0.650791,
nonsmooth,Additive+Smooth,not-perturbed,20,6,0.716819,0.976562
nonsmooth,Smooth,not-perturbed,20,4,0.300784,3.906250
nonsmooth,Smooth,not-perturbed,20,1,0.495144,13.671875
nonsmooth,Smooth,not-perturbed,20,3,0.497000,7.812500
nonsmooth,Convex only,not-perturbed,20,8,0.466249,
nonsmooth,Additive+Smooth,not-perturbed,20,7,0.594089,0.976562
nonsmooth,Additive,not-perturbed,20,8,0.679902,
nonsmooth,Convex only,not-perturbed,20,9,0.523731,
nonsmooth,Additive,not-perturbed,20,9,0.736751,
nonsmooth,Additive+Smooth,not-perturbed,20,8,0.642894,4.882812
nonsmooth,Smooth,not-perturbed,20,2,0.429447,27.343750
nonsmooth,Smooth,not-perturbed,20,6,0.439141,17.578125
nonsmooth,Convex only,not-perturbed,20,10,0.437632,
nonsmooth,Additive,not-perturbed,20,10,0.606192,
nonsmooth,Additive+Smooth,not-perturbed,20,9,0.571356,0.976562
nonsmooth,Convex only,not-perturbed,20,11,0.495531,
nonsmooth,Additive,not-perturbed,20,11,0.599953,
nonsmooth,Additive+Smooth,not-perturbed,20,10,0.531519,1.953125
nonsmooth,Convex only,not-perturbed,20,12,0.432831,
nonsmooth,Additive+Smooth,not-perturbed,20,11,0.588498,11.718750
nonsmooth,Smooth,not-perturbed,20,8,0.362242,3.906250
nonsmooth,Additive,not-perturbed,20,12,0.704952,
nonsmooth,Convex only,not-perturbed,20,13,0.507662,
nonsmooth,Smooth,not-perturbed,20,5,0.549749,132.812500
nonsmooth,Additive,not-perturbed,20,13,0.678423,
nonsmooth,Additive+Smooth,not-perturbed,20,12,0.631612,0.976562
nonsmooth,Convex only,not-perturbed,20,14,0.427647,
nonsmooth,Smooth,not-perturbed,20,7,0.320079,25.390625
nonsmooth,Additive,not-perturbed,20,14,0.693116,
nonsmooth,Smooth,not-perturbed,20,10,0.336836,5.859375
nonsmooth,Additive+Smooth,not-perturbed,20,13,0.638314,2.929688
nonsmooth,Convex only,not-perturbed,20,15,0.566862,
nonsmooth,Additive,not-perturbed,20,15,0.674332,
nonsmooth,Smooth,not-perturbed,20,9,0.506330,21.484375
nonsmooth,Additive+Smooth,not-perturbed,20,14,0.649711,0.976562
nonsmooth,Convex only,not-perturbed,20,16,0.624763,
nonsmooth,Smooth,not-perturbed,20,11,0.421726,11.718750
nonsmooth,Additive,not-perturbed,20,16,0.664122,
nonsmooth,Additive+Smooth,not-perturbed,20,15,0.604482,0.976562
nonsmooth,Convex only,not-perturbed,20,17,0.552104,
nonsmooth,Additive,not-perturbed,20,17,0.734309,
nonsmooth,Additive+Smooth,not-perturbed,20,16,0.632283,0.976562
nonsmooth,Convex only,not-perturbed,20,18,0.493597,
nonsmooth,Smooth,not-perturbed,20,12,0.497491,11.718750
nonsmooth,Additive,not-perturbed,20,18,0.613196,
nonsmooth,Additive+Smooth,not-perturbed,20,17,0.685589,0.976562
nonsmooth,Convex only,not-perturbed,20,19,0.430295,
nonsmooth,Additive,not-perturbed,20,19,0.704760,
nonsmooth,Additive+Smooth,not-perturbed,20,18,0.598794,0.976562
nonsmooth,Smooth,not-perturbed,20,14,0.489775,13.671875
nonsmooth,Convex only,perturbed,20,0,0.540708,
nonsmooth,Additive,perturbed,20,0,0.589572,
nonsmooth,Smooth,not-perturbed,20,13,0.527834,13.671875
nonsmooth,Additive+Smooth,not-perturbed,20,19,0.684055,2.929688
nonsmooth,Convex only,perturbed,20,1,0.546887,
nonsmooth,Additive,perturbed,20,1,0.674552,
nonsmooth,Additive+Smooth,perturbed,20,0,0.574931,17.578125
nonsmooth,Additive+Smooth,perturbed,20,1,0.632106,0.976562
nonsmooth,Smooth,not-perturbed,20,16,0.603401,70.312500
nonsmooth,Smooth,not-perturbed,20,19,0.403274,5.859375
nonsmooth,Convex only,perturbed,20,2,0.500916,
nonsmooth,Additive,perturbed,20,2,0.671303,
nonsmooth,Convex only,perturbed,20,3,0.499311,
nonsmooth,Smooth,not-perturbed,20,15,0.562395,285.156250
nonsmooth,Smooth,perturbed,20,0,0.444905,5.859375
nonsmooth,Additive,perturbed,20,3,0.706962,
nonsmooth,Smooth,not-perturbed,20,18,0.449153,27.343750
nonsmooth,Additive+Smooth,perturbed,20,2,0.528030,0.976562
nonsmooth,Convex only,perturbed,20,4,0.525596,
nonsmooth,Additive,perturbed,20,4,0.546391,
nonsmooth,Convex only,perturbed,20,5,0.764457,
nonsmooth,Smooth,not-perturbed,20,17,0.533694,392.578125
nonsmooth,Additive+Smooth,perturbed,20,3,0.566043,0.976562
nonsmooth,Additive,perturbed,20,5,0.687536,
nonsmooth,Convex only,perturbed,20,6,0.621848,
nonsmooth,Additive+Smooth,perturbed,20,4,0.497514,3.906250
nonsmooth,Additive,perturbed,20,6,0.780448,
nonsmooth,Additive+Smooth,perturbed,20,5,0.553161,0.976562
nonsmooth,Convex only,perturbed,20,7,0.371157,
nonsmooth,Additive,perturbed,20,7,0.651943,
nonsmooth,Smooth,perturbed,20,1,0.500618,7.031250
nonsmooth,Additive+Smooth,perturbed,20,6,0.718215,0.976562
nonsmooth,Convex only,perturbed,20,8,0.459519,
nonsmooth,Additive,perturbed,20,8,0.651487,
nonsmooth,Additive+Smooth,perturbed,20,7,0.596849,0.976562
nonsmooth,Smooth,perturbed,20,5,0.418365,1.953125
nonsmooth,Smooth,perturbed,20,3,0.433343,7.812500
nonsmooth,Convex only,perturbed,20,9,0.527880,
nonsmooth,Additive,perturbed,20,9,0.695188,
nonsmooth,Smooth,perturbed,20,6,0.272149,1.953125
nonsmooth,Convex only,perturbed,20,10,0.427813,
nonsmooth,Smooth,perturbed,20,2,0.439797,35.156250
nonsmooth,Additive+Smooth,perturbed,20,8,0.636424,1.953125
nonsmooth,Additive,perturbed,20,10,0.600035,
nonsmooth,Additive+Smooth,perturbed,20,9,0.549371,0.976562
nonsmooth,Smooth,perturbed,20,4,0.361145,7.031250
nonsmooth,Convex only,perturbed,20,11,0.499785,
nonsmooth,Additive,perturbed,20,11,0.619755,
nonsmooth,Additive+Smooth,perturbed,20,10,0.529729,1.953125
nonsmooth,Convex only,perturbed,20,12,0.428529,
nonsmooth,Additive,perturbed,20,12,0.711062,
nonsmooth,Additive+Smooth,perturbed,20,11,0.535797,0.976562
nonsmooth,Convex only,perturbed,20,13,0.527494,
nonsmooth,Smooth,perturbed,20,8,0.347534,3.906250
nonsmooth,Additive,perturbed,20,13,0.694154,
nonsmooth,Additive+Smooth,perturbed,20,12,0.633090,0.976562
nonsmooth,Convex only,perturbed,20,14,0.412055,
nonsmooth,Additive,perturbed,20,14,0.688047,
nonsmooth,Smooth,perturbed,20,7,0.360962,35.156250
nonsmooth,Additive+Smooth,perturbed,20,13,0.616899,1.953125
nonsmooth,Smooth,perturbed,20,9,0.464021,13.671875
nonsmooth,Convex only,perturbed,20,15,0.575368,
nonsmooth,Additive,perturbed,20,15,0.677184,
nonsmooth,Additive+Smooth,perturbed,20,14,0.651267,0.976562
nonsmooth,Convex only,perturbed,20,16,0.622430,
nonsmooth,Smooth,perturbed,20,11,0.423514,17.578125
nonsmooth,Smooth,perturbed,20,10,0.368830,4.687500
nonsmooth,Smooth,perturbed,20,13,0.364392,1.953125
nonsmooth,Additive,perturbed,20,16,0.667068,
nonsmooth,Additive+Smooth,perturbed,20,15,0.603730,0.976562
nonsmooth,Smooth,perturbed,20,12,0.533827,21.484375
nonsmooth,Additive,perturbed,20,17,0.737128,
nonsmooth,Convex only,perturbed,20,17,0.652816,
nonsmooth,Convex only,perturbed,20,18,0.494199,
nonsmooth,Additive,perturbed,20,18,0.612366,
nonsmooth,Additive+Smooth,perturbed,20,16,0.633758,0.976562
nonsmooth,Additive+Smooth,perturbed,20,17,0.683740,0.976562
nonsmooth,Convex only,perturbed,20,19,0.559543,
nonsmooth,Additive,perturbed,20,19,0.699028,
nonsmooth,Additive+Smooth,perturbed,20,18,0.595217,0.976562
nonsmooth,Smooth,perturbed,20,14,0.488372,11.718750
nonsmooth,Additive+Smooth,perturbed,20,19,0.688476,3.906250
nonsmooth,Smooth,perturbed,20,19,0.357748,3.906250
nonsmooth,Smooth,perturbed,20,17,0.518364,11.718750
nonsmooth,Smooth,perturbed,20,15,0.440793,273.437500
nonsmooth,Smooth,perturbed,20,16,0.571363,56.640625
nonsmooth,Smooth,perturbed,20,18,0.585988,23.437500
kicks3,Additive,not-perturbed,200,0,0.200910,
kicks3,Additive,perturbed,200,0,0.213850,
kicks3,Convex only,not-perturbed,200,0,0.145785,
kicks3,Convex only,perturbed,200,0,0.143946,
kicks3,Additive,not-perturbed,180,0,0.201028,
kicks3,Convex only,not-perturbed,180,0,0.149664,
kicks3,Additive,perturbed,180,0,0.206711,
kicks3,Convex only,perturbed,180,0,0.145682,
kicks3,Additive+Smooth,not-perturbed,180,0,0.154038,8.789062
kicks3,Convex only,not-perturbed,160,0,0.147639,
kicks3,Additive+Smooth,perturbed,200,0,0.179814,7.812500
kicks3,Additive,not-perturbed,160,0,0.179494,
kicks3,Additive+Smooth,not-perturbed,200,0,0.160328,10.742188
kicks3,Additive+Smooth,perturbed,180,0,0.157491,9.765625
kicks3,Convex only,perturbed,160,0,0.147751,
kicks3,Additive,perturbed,160,0,0.185740,
kicks3,Additive+Smooth,perturbed,160,0,0.146896,10.742188
kicks3,Convex only,not-perturbed,140,0,0.158435,
kicks3,Additive+Smooth,not-perturbed,160,0,0.150926,142.578125
kicks3,Additive,not-perturbed,140,0,0.187987,
kicks3,Additive+Smooth,not-perturbed,140,0,0.158586,142.578125
kicks3,Convex only,perturbed,140,0,0.158475,
kicks3,Additive,perturbed,140,0,0.190535,
kicks3,Smooth,not-perturbed,140,0,0.124961,13.671875
kicks3,Additive+Smooth,perturbed,140,0,0.144873,10.742188
kicks3,Convex only,not-perturbed,120,0,0.164138,
kicks3,Additive,not-perturbed,120,0,0.183679,
kicks3,Smooth,not-perturbed,160,0,0.127803,13.671875
kicks3,Smooth,perturbed,140,0,0.128077,15.625000
kicks3,Additive+Smooth,not-perturbed,120,0,0.148421,101.562500
kicks3,Convex only,perturbed,120,0,0.167583,
kicks3,Additive,perturbed,120,0,0.191018,
kicks3,Additive+Smooth,perturbed,120,0,0.139470,14.648438
kicks3,Convex only,not-perturbed,100,0,0.170056,
kicks3,Additive,not-perturbed,100,0,0.189821,
kicks3,Smooth,not-perturbed,120,0,0.106287,9.765625
kicks3,Additive+Smooth,not-perturbed,100,0,0.151046,102.539062
kicks3,Convex only,perturbed,100,0,0.175352,
kicks3,Additive,perturbed,100,0,0.193885,
kicks3,Smooth,not-perturbed,100,0,0.112409,9.765625
kicks3,Smooth,perturbed,160,0,0.129843,15.625000
kicks3,Convex only,not-perturbed,80,0,0.182759,
kicks3,Additive+Smooth,perturbed,100,0,0.138831,12.695312
kicks3,Additive,not-perturbed,80,0,0.201141,
kicks3,Additive+Smooth,not-perturbed,80,0,0.151674,46.875000
kicks3,Convex only,perturbed,80,0,0.189319,
kicks3,Additive,perturbed,80,0,0.207369,
kicks3,Smooth,not-perturbed,180,0,0.127680,13.671875
kicks3,Additive+Smooth,perturbed,80,0,0.134887,12.695312
kicks3,Convex only,not-perturbed,60,0,0.197689,
kicks3,Additive,not-perturbed,60,0,0.205262,
kicks3,Smooth,not-perturbed,60,0,0.127271,9.765625
kicks3,Additive+Smooth,not-perturbed,60,0,0.166247,100.585938
kicks3,Convex only,perturbed,60,0,0.195720,
kicks3,Additive,perturbed,60,0,0.214072,
kicks3,Smooth,not-perturbed,80,0,0.125710,9.765625
kicks3,Additive+Smooth,perturbed,60,0,0.139897,12.695312
kicks3,Convex only,not-perturbed,40,0,0.185589,
kicks3,Additive,not-perturbed,40,0,0.211268,
kicks3,Smooth,not-perturbed,40,0,0.150160,9.765625
kicks3,Additive+Smooth,not-perturbed,40,0,0.129951,10.742188
kicks3,Convex only,perturbed,40,0,0.197243,
kicks3,Additive,perturbed,40,0,0.207038,
kicks3,Smooth,perturbed,60,0,0.150888,13.671875
kicks3,Additive+Smooth,perturbed,40,0,0.140045,15.625000
kicks3,Convex only,not-perturbed,20,0,0.233911,
kicks3,Additive,not-perturbed,20,0,0.224350,
kicks3,Smooth,perturbed,40,0,0.155048,9.765625
kicks3,Additive+Smooth,not-perturbed,20,0,0.188341,41.015625
kicks3,Convex only,perturbed,20,0,0.232210,
kicks3,Additive,perturbed,20,0,0.230152,
kicks3,Smooth,not-perturbed,20,0,0.171441,7.812500
kicks3,Additive+Smooth,perturbed,20,0,0.128540,7.812500
kicks3,Smooth,perturbed,20,0,0.177444,7.812500
kicks3,Smooth,perturbed,80,0,0.160109,15.625000
kicks3,Smooth,not-perturbed,200,0,0.134564,17.578125
kicks3,Smooth,perturbed,120,0,0.136857,15.625000
kicks3,Smooth,perturbed,100,0,0.145298,15.625000
kicks3,Smooth,perturbed,180,0,0.126817,15.625000
kicks3,Smooth,perturbed,200,0,0.123425,15.625000
kicks3,Additive,not-perturbed,200,1,0.210957,
kicks3,Additive,not-perturbed,200,2,0.200453,
kicks3,Convex only,not-perturbed,200,1,0.141575,
kicks3,Convex only,not-perturbed,200,2,0.155832,
kicks3,Additive,not-perturbed,200,3,0.188123,
kicks3,Convex only,not-perturbed,200,3,0.136986,
kicks3,Convex only,not-perturbed,200,4,0.141736,
kicks3,Additive,not-perturbed,200,4,0.206674,
kicks3,Additive+Smooth,not-perturbed,200,2,0.160997,6.835938
kicks3,Convex only,not-perturbed,200,5,0.140491,
kicks3,Additive+Smooth,not-perturbed,200,1,0.157997,18.554688
kicks3,Additive,not-perturbed,200,5,0.187016,
kicks3,Additive+Smooth,not-perturbed,200,3,0.147143,15.625000
kicks3,Additive+Smooth,not-perturbed,200,4,0.152714,13.671875
kicks3,Convex only,not-perturbed,200,6,0.137166,
kicks3,Additive,not-perturbed,200,6,0.190436,
kicks3,Additive+Smooth,not-perturbed,200,5,0.143811,37.109375
kicks3,Convex only,not-perturbed,200,7,0.149770,
kicks3,Additive,not-perturbed,200,7,0.195043,
kicks3,Additive+Smooth,not-perturbed,200,6,0.148822,22.460938
kicks3,Additive+Smooth,not-perturbed,200,7,0.150480,12.695312
kicks3,Convex only,not-perturbed,200,8,0.146387,
kicks3,Additive,not-perturbed,200,8,0.184099,
kicks3,Smooth,not-perturbed,200,3,0.104045,11.718750
kicks3,Additive+Smooth,not-perturbed,200,8,0.140407,26.367188
kicks3,Convex only,not-perturbed,200,9,0.146349,
kicks3,Additive,not-perturbed,200,9,0.193985,
kicks3,Smooth,not-perturbed,200,2,0.105070,11.718750
kicks3,Additive+Smooth,not-perturbed,200,9,0.147557,38.085938
kicks3,Convex only,not-perturbed,200,10,0.144979,
kicks3,Additive,not-perturbed,200,10,0.197315,
kicks3,Smooth,not-perturbed,200,7,0.112813,11.718750
kicks3,Smooth,not-perturbed,200,6,0.110647,11.718750
kicks3,Additive+Smooth,not-perturbed,200,10,0.144217,16.601562
kicks3,Convex only,not-perturbed,200,11,0.151342,
kicks3,Additive,not-perturbed,200,11,0.189151,
kicks3,Smooth,not-perturbed,200,5,0.104144,11.718750
kicks3,Convex only,not-perturbed,200,12,0.136140,
kicks3,Additive,not-perturbed,200,12,0.200103,
kicks3,Smooth,not-perturbed,200,1,0.119457,17.578125
kicks3,Additive+Smooth,not-perturbed,200,11,0.144834,43.945312
kicks3,Convex only,not-perturbed,200,13,0.143402,
kicks3,Additive,not-perturbed,200,13,0.205983,
kicks3,Additive+Smooth,not-perturbed,200,12,0.154120,9.765625
kicks3,Additive+Smooth,not-perturbed,200,13,0.152544,7.812500
kicks3,Convex only,not-perturbed,200,14,0.143198,
kicks3,Additive,not-perturbed,200,14,0.190329,
kicks3,Smooth,not-perturbed,200,4,0.116322,13.671875
kicks3,Additive+Smooth,not-perturbed,200,14,0.146363,14.648438
kicks3,Convex only,not-perturbed,200,15,0.139604,
kicks3,Additive,not-perturbed,200,15,0.194449,
kicks3,Smooth,not-perturbed,200,8,0.112545,11.718750
kicks3,Additive+Smooth,not-perturbed,200,15,0.147645,10.742188
kicks3,Convex only,not-perturbed,200,16,0.135403,
